sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
cricket,"[0.65, 0.7)",48186,6458821.0,6515403.0,0.6803936958312988,0.7061672806739807,0.6820653080940247,0.025773584842681885,0.02863566847373658,-0.05075966771391271,0.10888043631770764
cricket,"[0.7, 0.75)",34620,5521663.0,5562867.5,0.7249693274497986,0.7200056314468384,0.6987001895904541,-0.004963696002960205,-0.013845985595087066,-0.09544873210100158,0.064817430560421
cricket,"[0.75, 0.8)",41627,6729813.0,6769799.5,0.7721728682518005,0.7754210829734802,0.7484325170516968,0.0032482147216796875,-0.00206087331077307,-0.07137568231952086,0.06647067478471029
cricket,"[0.8, 0.85)",39535,7533197.0,7570844.0,0.8207886219024658,0.8473882079124451,0.8115846514701843,0.026599586009979248,0.027981604465522454,-0.03796267114271177,0.08296348036685128
cricket,"[0.85, 0.9)",43646,9690600.0,9722525.0,0.8769095540046692,0.901451587677002,0.8815928101539612,0.024542033672332764,0.024453133454567528,-0.025927499597628575,0.06492302927031667
cricket,"[0.9, 0.925)",14321,3674061.5,3681946.5,0.9140678644180298,0.9209860563278198,0.9264017939567566,0.006918191909790039,0.0054040096711457705,-0.04241560196498371,0.04442551164275065
cricket,"[0.925, 0.95)",20632,6206145.0,6215124.0,0.9401702880859375,0.9651778936386108,0.9604498147964478,0.02500760555267334,0.025089619956781436,-0.009987136710959908,0.0471206632290925
cricket,"[0.95, 0.96)",7047,2446817.5,2449108.0,0.958422839641571,0.9739261269569397,0.9706258177757263,0.015503287315368652,0.015221168090012956,-0.009213941008464887,0.03379792381744802
cricket,"[0.96, 0.97)",3841,1547850.75,1549005.5,0.9668251276016235,0.9899522662162781,0.9799531102180481,0.02312713861465454,0.023163645844309973,0.011711009908397083,0.030600286142245383
cricket,"[0.97, 0.98)",8138,3796918.5,3799218.0,0.9736648797988892,0.9797184467315674,0.9824281334877014,0.006053566932678223,0.005620445760424524,-0.019545834063430367,0.022861098391173063
cricket,"[0.98, 0.99)",9308,5068215.0,5070070.0,0.9844313859939575,0.9881240129470825,0.9888268113136292,0.003692626953125,0.0033532863302383905,-0.010660391418757522,0.013124045709997383
cricket,"[0.99, 1.0)",15438,18295128.0,18296498.0,0.9966162443161011,0.9996001124382019,0.9976032972335815,0.00298386812210083,0.0029274654467798715,0.002388662884643686,0.0033879406966523347
baseball,"[0.5, 0.55)",302291,42997440.0,43619024.0,0.5209078788757324,0.4988304376602173,0.523085355758667,-0.022077441215515137,-0.05488094886879509,-0.10997767264729204,0.00035047923301037673
baseball,"[0.55, 0.6)",268686,38526656.0,39013388.0,0.5710254311561584,0.5792372822761536,0.5714960694313049,0.008211851119995117,0.0016877192409366782,-0.04164269888366022,0.045166691345631706
baseball,"[0.6, 0.65)",262357,38588128.0,39023160.0,0.6246606111526489,0.6379615068435669,0.6200292110443115,0.013300895690917969,0.010464637150786745,-0.035927106937916904,0.05900801289818744
baseball,"[0.65, 0.7)",182575,27091070.0,27342068.0,0.6785216927528381,0.7044179439544678,0.6794084906578064,0.02589625120162964,0.028622354535062844,-0.024413378700108672,0.08149183936776619
baseball,"[0.7, 0.75)",133126,19448292.0,19597772.0,0.725786030292511,0.7216771245002747,0.7200697064399719,-0.004108905792236328,-0.013871476881388468,-0.055876744329038594,0.025412955269628817
baseball,"[0.75, 0.8)",158378,23205812.0,23359016.0,0.7714439630508423,0.764198362827301,0.7637802958488464,-0.00724560022354126,-0.015304205111510504,-0.07272884367835736,0.03398370444505532
baseball,"[0.8, 0.85)",172100,26571118.0,26706844.0,0.8230215907096863,0.7718957662582397,0.8111969828605652,-0.05112582445144653,-0.06619980127694723,-0.15818796890141554,0.0024431642103666658
baseball,"[0.85, 0.9)",178334,31860712.0,31982520.0,0.875038743019104,0.8885085582733154,0.8710397481918335,0.013469815254211426,0.011560159901873611,-0.01505310187278452,0.03407761592371125
baseball,"[0.9, 0.925)",62064,11989266.0,12018356.0,0.9148993492126465,0.8798213601112366,0.9130091667175293,-0.03507798910140991,-0.040519461608508445,-0.11999681487137405,0.01378779109259356
baseball,"[0.925, 0.95)",102965,19737204.0,19769662.0,0.939731776714325,0.9372116923332214,0.9389695525169373,-0.0025200843811035156,-0.004271345631685134,-0.024464921886694156,0.013310914298148986
