side,threshold,sport,period,signals,bets,avg_price,won_pct,edge_pts,roi,ci_lo,ci_hi,pnl_usd,in_play_share
underdog <= 5%,0.95,hockey,dev,1531,1494,0.033364520894679575,0.02945113740861416,-0.0039133834860654165,0.08628512661649733,-0.6873063799870918,1.4374156667495324,806.6863083759545,0.9973226238286479
underdog <= 5%,0.95,hockey,all,1531,1494,0.033364520894679575,0.02945113740861416,-0.0039133834860654165,0.08628512661649733,-0.6873063799870918,1.4374156667495324,806.6863083759545,0.9973226238286479
underdog <= 5%,0.95,other,dev,87,83,0.04577140202493328,0.048192769289016724,0.0024213672640834433,-0.6912874184262582,-0.9948150671808134,0.17093721631838063,-583.9763325846454,1.0
underdog <= 5%,0.95,other,holdout,29,29,0.026490854163622034,0.0,-0.026490854163622034,-1.0,-1.0,-1.0,-151.69864654486463,1.0
underdog <= 5%,0.95,other,all,116,112,0.040779117310843764,0.0357142873108387,-0.005064830000005065,-0.7382848363912657,-0.9956331730808113,-0.04773678140180537,-735.6749791295099,1.0
underdog <= 5%,0.95,ALL,dev,17885,17603,0.037979540047913526,0.03215361014008522,-0.005825929907828306,-0.011077405557216716,-0.18457821261663546,0.18742988478808395,-1489.6946131715813,0.9892063852752372
underdog <= 5%,0.95,ALL,holdout,7114,7044,0.03719585264106054,0.03194207698106766,-0.005253775659992882,-0.09353017419170964,-0.33701687025917365,0.17920460386201212,-5381.518489741579,0.9930437251561612
underdog <= 5%,0.95,ALL,all,24999,24647,0.0377555657673166,0.03209315612912178,-0.005662409638194817,-0.03578416863341414,-0.18220784320397473,0.11290846631939053,-6871.213102913152,0.9903030794822899
favorite >= 97%,0.97,tennis,dev,3325,2693,0.9722078225336418,0.9695506691932678,-0.0026571533403739744,-0.005900697215626884,-0.015579774612989636,0.0033288848982109573,-698.1370734744881,0.987003341997772
favorite >= 97%,0.97,tennis,holdout,2495,2035,0.972229510618955,0.9668304920196533,-0.005399018599301697,-0.004488737896295672,-0.014824841948792133,0.005240325861652966,-391.7439438032748,0.9926289926289926
favorite >= 97%,0.97,tennis,all,5820,4728,0.9722171574011571,0.9683798551559448,-0.003837302245212282,-0.005301313887097554,-0.01245886134190685,0.001475910383609954,-1089.8810172777628,0.989424703891709
favorite >= 97%,0.97,esports,dev,2560,2249,0.9683357435048766,0.9719875454902649,0.003651801985388281,0.0077164283427768945,-0.0009284147334623703,0.015768830132222134,876.9076850764807,0.989773232547799
favorite >= 97%,0.97,esports,holdout,1298,1124,0.9693391453010756,0.9715302586555481,0.002191113354472529,-0.0014116165036172834,-0.016163593305608064,0.01076501398440587,-76.95669054248509,0.998220640569395
favorite >= 97%,0.97,esports,all,3858,3373,0.9686701116101027,0.9718351364135742,0.0031650248034714723,0.00475712871025931,-0.0028513583174441556,0.01165060634101043,799.9509945339958,0.9925882004150608
favorite >= 97%,0.97,basketball,dev,2647,2542,0.9702240224197847,0.9689221382141113,-0.0013018842056733426,0.0010317330535333702,-0.007413016165469241,0.009616681211163042,143.11224144012428,0.9956726986624705
favorite >= 97%,0.97,basketball,holdout,154,152,0.9733893224283269,0.9736841917037964,0.00029486927546951147,0.003780792637627739,-0.031099430034273394,0.02607000007708092,27.096524303357683,1.0
favorite >= 97%,0.97,basketball,all,2801,2694,0.970402613957015,0.969190776348114,-0.0012118376089009786,0.001166793070606428,-0.007271985972891306,0.008914330885947615,170.208765743482,0.995916852264291
favorite >= 97%,0.97,american_football,dev,771,690,0.9690749498813048,0.9724637866020203,0.003388836720715438,-0.002435988504805159,-0.02165685682235424,0.013645272435785635,-100.11275906949632,0.991304347826087
favorite >= 97%,0.97,american_football,holdout,103,93,0.969534759239484,0.9569892287254333,-0.012545530514050607,-0.010613154302458787,-0.08387815933748555,0.049838414431973586,-46.037959764688225,1.0
favorite >= 97%,0.97,american_football,all,874,783,0.9691295632533491,0.9706258177757263,0.0014962545223772272,-0.003216684388852884,-0.021550519421817425,0.012833769733406202,-146.15071883418457,0.9923371647509579
favorite >= 97%,0.97,soccer,dev,3638,3073,0.969608627395505,0.9651805758476257,-0.004428051547879286,0.006604004278595222,-0.001257879153571717,0.014273099887084303,708.0158422518605,0.986007159127888
favorite >= 97%,0.97,soccer,holdout,1639,1354,0.9707645579754338,0.9682422280311584,-0.00252232994427537,-0.004868851223380192,-0.01876286067384503,0.00684139471073539,-278.48629362292536,0.9896602658788775
favorite >= 97%,0.97,soccer,all,5277,4427,0.9699621692986501,0.9661170244216919,-0.0038451448769581953,0.002612589080671757,-0.004206706192283591,0.008968095754721218,429.52954862893523,0.9871244635193133
favorite >= 97%,0.97,cricket,dev,263,256,0.9732459392398596,0.98046875,0.007222810760140419,0.005699844722801042,-0.019124568512131762,0.02406311239351203,78.72021696284347,0.98828125
favorite >= 97%,0.97,cricket,holdout,111,107,0.9753232486894198,0.9813084006309509,0.005985151941531153,0.021606647044992985,0.01722234881565728,0.026739034938017072,119.63126201281676,1.0
favorite >= 97%,0.97,cricket,all,374,363,0.9738582591051569,0.9807162284851074,0.006857969379950535,0.010251929818383167,-0.00705039605519372,0.023517838077852033,198.35147897566026,0.9917355371900827
favorite >= 97%,0.97,baseball,dev,2292,2010,0.9685021868837413,0.9666666388511658,-0.0018355480325755735,0.004057555525256331,-0.0069131886999187955,0.013604714614530044,358.0417483219899,0.9960199004975124
favorite >= 97%,0.97,baseball,holdout,966,884,0.967257498548581,0.9649321436882019,-0.002325354860379103,-0.011112120681462261,-0.030300235567586417,0.006131019593286968,-398.24387452549115,1.0
favorite >= 97%,0.97,baseball,all,3258,2894,0.9681219849181982,0.9661368131637573,-0.0019851717544409064,-0.00032400311439548674,-0.010048084328185942,0.008558048113225225,-40.20212620350134,0.9972356599861782
favorite >= 97%,0.97,mma_boxing,dev,243,162,0.9783012156869159,0.9660493731498718,-0.012251842537044033,-0.01084006728623065,-0.04828935292985153,0.01946838665901722,-89.27780142718746,1.0
favorite >= 97%,0.97,mma_boxing,holdout,109,78,0.9610577065211076,0.9615384340286255,0.0004807275075179307,-0.0006103435909870332,-0.0543408671974468,0.034095735593616366,-2.8489666587283393,1.0
favorite >= 97%,0.97,mma_boxing,all,352,240,0.9726970752080282,0.9645833373069763,-0.008113737901051854,-0.007139553097571715,-0.03941650826859567,0.01799788849154378,-92.1267680859158,1.0
favorite >= 97%,0.97,hockey,dev,1509,1320,0.9693767090186928,0.9583333134651184,-0.011043395553574364,-0.014913248579624469,-0.029672471314385173,-0.001506326256318107,-996.7483533851379,0.9954545454545455
favorite >= 97%,0.97,hockey,all,1509,1320,0.9693767090186928,0.9583333134651184,-0.011043395553574364,-0.014913248579624469,-0.029672471314385173,-0.001506326256318107,-996.7483533851379,0.9954545454545455
favorite >= 97%,0.97,other,dev,87,76,0.9744304049956171,0.9605262875556946,-0.013904117439922481,0.00824946524072083,-0.02678913750468161,0.026335983369466534,25.174013851923227,1.0
favorite >= 97%,0.97,other,all,110,99,0.9752832000905817,0.9696969985961914,-0.005586201494390264,0.010323195245167942,-0.018795481994062283,0.0247365651742849,39.619629467000344,1.0
favorite >= 97%,0.97,ALL,dev,17335,15071,0.9699741467273897,0.9677858352661133,-0.0021883114612764043,0.00043723940078582994,-0.00322256537616597,0.004079430658143216,305.6957605489123,0.991042399309933
favorite >= 97%,0.97,ALL,holdout,6898,5850,0.9705017808563688,0.9681196808815002,-0.002382099974868601,-0.004014998944121169,-0.00999061566508001,0.0020924567072282837,-1033.1443269863412,0.9947008547008547
favorite >= 97%,0.97,ALL,all,24233,20921,0.9701216855474523,0.9678791761398315,-0.0022425094076207186,-0.000760554901948147,-0.0040155867956585545,0.0023871349999825997,-727.448566437429,0.9920653888437455
underdog <= 3%,0.97,tennis,dev,3482,3459,0.021326293530783757,0.014744145795702934,-0.006582147735080823,0.1659258579811142,-0.5018361482958792,1.040478458313773,2922.414219803886,0.9919051749060422
underdog <= 3%,0.97,tennis,holdout,2600,2591,0.021154321438626795,0.016595909371972084,-0.004558412066654711,-0.1787172963901502,-0.6614491062936781,0.4151460749694183,-2966.7323051970616,0.9934388267078348
underdog <= 3%,0.97,tennis,all,6082,6050,0.021252643995117858,0.01553719025105238,-0.005715453744065478,-0.0012953613790209176,-0.450219107604847,0.5165887739216097,-44.31808539317717,0.9925619834710744
underdog <= 3%,0.97,esports,dev,2677,2655,0.02412932166477171,0.015442561358213425,-0.008686760306558284,-0.28717850581904447,-0.7994289644350946,0.5455745319567123,-4010.098301975244,0.9913370998116761
underdog <= 3%,0.97,esports,holdout,1349,1347,0.022021115516224612,0.016332590952515602,-0.00568852456370901,-0.20054670442854328,-0.8222906681214447,0.9020621575264167,-1285.235408156207,0.9985152190051967
underdog <= 3%,0.97,esports,all,4026,4002,0.02341973803606283,0.01574212871491909,-0.0076776093211437385,-0.25992631548545614,-0.7314955865842421,0.4198274215323095,-5295.333710131454,0.9937531234382808
underdog <= 3%,0.97,basketball,dev,2673,2645,0.026454333888343933,0.022306237369775772,-0.004148096518568161,-0.23895774773710315,-0.5889267819831191,0.15817998420912904,-5486.2897285878935,0.996219281663516
underdog <= 3%,0.97,basketball,holdout,159,159,0.020970886343293502,0.025157231837511063,0.00418634549421756,-0.7940521775778704,-0.9982293824360056,-0.4536361379239143,-659.7700667004128,1.0
underdog <= 3%,0.97,basketball,all,2832,2804,0.026143396598877804,0.022467903792858124,-0.0036754928060196805,-0.2583448771460942,-0.5966275246957622,0.13892292064164805,-6146.059795288307,0.9964336661911555
underdog <= 3%,0.97,american_football,dev,786,740,0.026427236730799178,0.018918918445706367,-0.00750831828509281,-0.5075761116477228,-0.8876744665618951,0.09740109631973894,-3621.7777583763127,0.9891891891891892
underdog <= 3%,0.97,american_football,holdout,104,98,0.02791863815782934,0.020408162847161293,-0.007510475310668046,-0.7405621434101967,-1.0,-0.02104728901041385,-417.1409210763846,1.0
underdog <= 3%,0.97,american_football,all,890,838,0.0266016488308576,0.01909307949244976,-0.00750856933840784,-0.524622524252177,-0.8822885182668502,0.034179595999084336,-4038.9186794526972,0.9904534606205251
underdog <= 3%,0.97,soccer,dev,3685,3625,0.025376643313673036,0.021241379901766777,-0.004135263411906259,-0.3757259102349066,-0.6144816543987289,-0.08635749061938489,-6004.571366592972,0.9878620689655172
underdog <= 3%,0.97,soccer,holdout,1672,1621,0.021954156684170417,0.017890190705657005,-0.004063965978513412,-0.41709262928235336,-0.7538335359783144,0.036193613085626436,-3447.289356032321,0.9938309685379395
underdog <= 3%,0.97,soccer,all,5357,5246,0.024319104078746663,0.020205870270729065,-0.004113233808017598,-0.3898269402015314,-0.5981272938172744,-0.15226915293072452,-9451.860722625293,0.9897064430041936
underdog <= 3%,0.97,cricket,dev,271,269,0.025611651447241552,0.011152416467666626,-0.014459234979574926,-0.8208341132547274,-1.0,-0.5178356604081786,-1516.0071623460915,0.9925650557620818
underdog <= 3%,0.97,cricket,holdout,113,113,0.021539225754023127,0.017699114978313446,-0.0038401107757096813,-0.8521371302193085,-1.0,-0.4424052495994937,-633.9325380546899,1.0
underdog <= 3%,0.97,cricket,all,384,382,0.024406981019666468,0.013089004904031754,-0.011317976115634714,-0.8298224357042827,-0.9917997950112344,-0.6005025027803242,-2149.9397004007815,0.9947643979057592
underdog <= 3%,0.97,baseball,dev,2409,2367,0.02219996307767026,0.018166454508900642,-0.004033508568769616,-0.43671986865362,-0.7961949802030666,0.0893814934281975,-5316.5526508489,0.9966201943388255
underdog <= 3%,0.97,baseball,holdout,971,969,0.024530019259591605,0.016511868685483932,-0.008018150574107673,-0.17080667623065468,-0.8443672809334781,0.6842154697286683,-752.2215183765443,1.0
underdog <= 3%,0.97,baseball,all,3380,3336,0.022876768965044893,0.017685851082205772,-0.005190917882839121,-0.3660791903798019,-0.6973132225712616,0.05139390913559766,-6068.774169225445,0.9976019184652278
underdog <= 3%,0.97,mma_boxing,dev,279,274,0.01785063417288509,0.014598540030419827,-0.0032520941424652623,-0.9263055127415504,-0.9970848069862238,-0.8208669604534325,-1445.2452543647196,1.0
underdog <= 3%,0.97,mma_boxing,holdout,113,113,0.026998097191366935,0.008849557489156723,-0.018148539702210212,3.098647508464358,-1.0,9.76737786738164,1601.043866297527,1.0
underdog <= 3%,0.97,mma_boxing,all,392,387,0.02052159882686041,0.01291989628225565,-0.007601702544604759,0.07501438606229155,-0.988182248312071,2.3037196063746164,155.7986119328075,1.0
underdog <= 3%,0.97,hockey,dev,1531,1501,0.023005804674514383,0.019320452585816383,-0.0036853520886979997,0.5508882669501891,-0.4995482406273276,2.1497001591925815,4427.827262461471,0.9973351099267155
underdog <= 3%,0.97,hockey,all,1531,1501,0.023005804674514383,0.019320452585816383,-0.0036853520886979997,0.5508882669501891,-0.4995482406273276,2.1497001591925815,4427.827262461471,0.9973351099267155
underdog <= 3%,0.97,other,dev,87,85,0.029925327554947753,0.0235294122248888,-0.006395915330058951,-0.5734539305879158,-1.0,0.48411083038078867,-360.0202539287399,1.0
underdog <= 3%,0.97,other,holdout,29,29,0.018526211959020846,0.0,-0.018526211959020846,-1.0,-1.0,-1.0,-184.29247408518825,1.0
underdog <= 3%,0.97,other,all,116,114,0.027025552534931257,0.017543859779834747,-0.00948169275509651,-0.6702510824524278,-1.0,0.17259045828970188,-544.3127280139281,1.0
underdog <= 3%,0.97,ALL,dev,17880,17620,0.023879255671771644,0.018331442028284073,-0.005547813643487571,-0.2002997561953664,-0.41644391469771075,0.025412976795589567,-20410.320994755515,0.9927922814982973
underdog <= 3%,0.97,ALL,holdout,7110,7040,0.02214814505726033,0.016903409734368324,-0.005244735322892005,-0.22705823431059238,-0.5324206030116623,0.11537058194861483,-8745.570721381282,0.9958806818181818
underdog <= 3%,0.97,ALL,all,24990,24660,0.023385053776955763,0.017923763021826744,-0.005461290755129019,-0.20763976374462859,-0.39346465769118577,-0.009600675675588935,-29155.8917161368,0.9936739659367396
favorite >= 98%,0.98,tennis,dev,3229,2484,0.9797698054192723,0.97826087474823,-0.0015089306710422967,-0.0033998933853993463,-0.012003828771699556,0.004118591011999035,-367.13650063686595,0.9915458937198067
favorite >= 98%,0.98,tennis,holdout,2453,1872,0.979168891811218,0.973557710647583,-0.005611181163635015,-0.0036325707995143674,-0.01378376878133161,0.005378529802141099,-292.3117365917707,0.9946581196581197
favorite >= 98%,0.98,tennis,all,5682,4356,0.9795115615546539,0.9762396812438965,-0.0032718803107574246,-0.0034992462016835615,-0.009982006466346158,0.002519554117752325,-659.4482372286366,0.9928833792470156
favorite >= 98%,0.98,esports,dev,2506,2129,0.975676330981427,0.9783936142921448,0.002717283310717744,0.004655900054365642,-0.003591218315887165,0.012818648302698046,522.6359533115854,0.9924847346171912
favorite >= 98%,0.98,esports,holdout,1273,1041,0.9772879984605553,0.9769452214241028,-0.0003427770364524685,-0.007646288473329271,-0.022512500624981373,0.005199617306731056,-390.89862357945697,0.9990393852065321
favorite >= 98%,0.98,esports,all,3779,3170,0.976205588346024,0.9779179692268372,0.001712380880813158,0.0008063490731322787,-0.006734923718508434,0.007823559811766516,131.73732973212822,0.9946372239747634
favorite >= 98%,0.98,basketball,dev,2637,2479,0.9783550679515378,0.9782170057296753,-0.0001380622218625227,-0.0036105778552964125,-0.01151029943688275,0.0038722477704553502,-499.33096839127995,0.9959661153691004
favorite >= 98%,0.98,basketball,holdout,154,152,0.9820145517587662,0.9802631735801697,-0.0017513781785964966,-0.007713029920067761,-0.04253232086205804,0.01625965877609616,-63.540897042856116,1.0
favorite >= 98%,0.98,basketball,all,2791,2631,0.9785664862482686,0.9783352613449097,-0.00023122490335891754,-0.0038412159394170583,-0.011917216834939535,0.003840039738204786,-562.8718654341362,0.9961991638160396
favorite >= 98%,0.98,american_football,dev,762,666,0.9776389341544103,0.9804804921150208,0.0028415579606104746,0.00028491394663248803,-0.013669639420133595,0.01215139264550963,11.649782437525928,0.993993993993994
favorite >= 98%,0.98,american_football,holdout,103,88,0.978195071220398,0.9886363744735718,0.010441303253173828,0.029121878096427755,0.0065664161156748805,0.07176018616319368,110.73541298784087,1.0
favorite >= 98%,0.98,american_football,all,865,754,0.977703841398186,0.9814323782920837,0.003728536893897738,0.002738459428527847,-0.009772688904883727,0.013858700354675887,122.38519542536679,0.9946949602122016
favorite >= 98%,0.98,soccer,dev,3599,2914,0.978556780918011,0.9722031354904175,-0.006353645427593535,-0.00219895887037112,-0.009878639959787522,0.004594857313241052,-236.0400011616428,0.9883321894303363
favorite >= 98%,0.98,soccer,holdout,1625,1271,0.9776990037091974,0.974822998046875,-0.0028760056623223784,-0.0059494803226716395,-0.018431999893075954,0.004732434091612018,-328.315210633103,0.995279307631786
favorite >= 98%,0.98,soccer,all,5224,4185,0.9782962708027417,0.9729987978935242,-0.00529747290921756,-0.003472409075616643,-0.010075960748624813,0.002321688701467618,-564.3552117947459,0.9904420549581839
favorite >= 98%,0.98,cricket,dev,263,252,0.9816599530833108,0.988095223903656,0.006435270820345229,-0.006290323808756139,-0.03596174879980408,0.016988148455734604,-82.31786646946813,0.9920634920634921
favorite >= 98%,0.98,cricket,holdout,111,105,0.981176765759786,0.9809523820877075,-0.00022438367207844312,0.015310428812774508,0.009899159466490635,0.02069601008663409,80.4492513736254,1.0
favorite >= 98%,0.98,cricket,all,374,357,0.981517839164627,0.9859943985939026,0.004476559429275606,-0.00010188203852483398,-0.021306202738817705,0.01662458987593307,-1.8686150958427206,0.9943977591036415
favorite >= 98%,0.98,baseball,dev,2234,1860,0.9774356294543513,0.976881742477417,-0.0005538869769342591,-0.001100413773428541,-0.011273286977319509,0.007988073942031632,-96.27974641826229,0.9967741935483871
favorite >= 98%,0.98,baseball,holdout,967,842,0.9784236102942333,0.9774346947669983,-0.0009889155272350125,-0.002634042445584609,-0.01566798640229948,0.008393829861436013,-109.32796937836962,1.0
favorite >= 98%,0.98,baseball,all,3201,2702,0.9777435050528637,0.9770540595054626,-0.0006894455474010242,-0.0015938594456108405,-0.009767250247274392,0.006044983886210929,-205.60771579663194,0.997779422649889
favorite >= 98%,0.98,mma_boxing,dev,229,149,0.9832368169054889,0.9832214713096619,-1.5345595827054304e-05,0.009299391395103851,-0.0007163123096206094,0.017221475499610693,72.92900800897216,1.0
favorite >= 98%,0.98,mma_boxing,holdout,102,66,0.968103848623507,0.9848484992980957,0.016744650674588746,0.0111122190549404,-0.021429800467847756,0.030920472747467904,37.86342766399157,1.0
favorite >= 98%,0.98,mma_boxing,all,331,215,0.9785913475724154,0.9837209582328796,0.0051296106604642455,0.009848469714038221,-0.001993319781394504,0.018374411153457743,110.79243567296373,1.0
favorite >= 98%,0.98,hockey,dev,1489,1234,0.9771009688439207,0.9659643173217773,-0.011136651522143381,-0.01850275016797359,-0.032329035791909384,-0.0052487705488770105,-1196.1184645688754,0.9975688816855753
favorite >= 98%,0.98,hockey,all,1489,1234,0.9771009688439207,0.9659643173217773,-0.011136651522143381,-0.01850275016797359,-0.032329035791909384,-0.0052487705488770105,-1196.1184645688754,0.9975688816855753
favorite >= 98%,0.98,other,dev,86,70,0.9818869973931994,0.9714285731315613,-0.010458424261638122,-0.030908948058870053,-0.11068126705045257,0.019253777385661933,-92.54661933023522,1.0
favorite >= 98%,0.98,other,all,109,93,0.9824370696980466,0.9784946441650391,-0.003942425533007499,-0.01875754997775635,-0.08157256478634652,0.018230071830436574,-76.34824247772143,1.0
favorite >= 98%,0.98,ALL,dev,17034,14237,0.9781072458078698,0.9760834574699402,-0.0020237883379295996,-0.0028741628731563025,-0.006484581149642562,0.0005222415853680431,-1962.5554232185464,0.993257006391796
favorite >= 98%,0.98,ALL,holdout,6811,5460,0.9783423874841068,0.9759157299995422,-0.0024266574845646094,-0.0037556821769160463,-0.008987636400695867,0.001579719890780572,-939.1479683475849,0.9968864468864469
favorite >= 98%,0.98,ALL,all,23845,19697,0.978172426980244,0.9760369658470154,-0.0021354611332286,-0.0031104542175649833,-0.006093793530191619,-0.00020823717147568107,-2901.7033915661314,0.9942630857490988
underdog <= 2%,0.98,tennis,dev,3482,3459,0.015115301019812864,0.008383926004171371,-0.006731375015641493,-0.22242033628651803,-0.81450626260516,0.6470611834422857,-3114.3730085590582,0.9927724775946806
underdog <= 2%,0.98,tennis,holdout,2599,2592,0.014269564179105347,0.010416666977107525,-0.003852897201997822,-0.2125675572854796,-0.809710117447644,0.6458404146928453,-2501.7376828866063,0.9949845679012346
underdog <= 2%,0.98,tennis,all,6081,6051,0.01475302207565258,0.009254668839275837,-0.005498353236376744,-0.21792081221141352,-0.6849597954703006,0.4189702607872808,-5616.110691445663,0.9937200462733432
underdog <= 2%,0.98,esports,dev,2677,2656,0.017267857128680623,0.00978915672749281,-0.0074787004011878135,0.08970997865640216,-0.7166452750830588,1.2441909916222362,1015.282412598207,0.9924698795180723
underdog <= 2%,0.98,esports,holdout,1349,1347,0.015230076799083449,0.009651076048612595,-0.0055790007504708545,-0.6120902204494724,-0.9137915167607445,-0.18799871333755788,-3284.1284296804733,0.9985152190051967
underdog <= 2%,0.98,esports,all,4026,4003,0.01658214888387238,0.009742693044245243,-0.006839455839627136,-0.13599897148218465,-0.6874958961757593,0.6426220032879036,-2268.8460170822655,0.9945041219085686
underdog <= 2%,0.98,basketball,dev,2673,2654,0.018515332629818176,0.014694800600409508,-0.003820532029408668,-0.23935724753933746,-0.6569587438798051,0.29520531926525995,-4551.076782366982,0.9969856819894499
underdog <= 2%,0.98,basketball,holdout,159,159,0.013998014284971423,0.012578615918755531,-0.0014193983662158915,0.9747325115323956,-1.0,5.8972138884058145,553.254136428659,1.0
underdog <= 2%,0.98,basketball,all,2832,2813,0.018259998958708817,0.014575186185538769,-0.003684812773170048,-0.20416494615087546,-0.6333544460511291,0.3499571993898618,-3997.8226459383222,0.9971560611446854
underdog <= 2%,0.98,american_football,dev,786,738,0.019403388619462034,0.01490514911711216,-0.004498239502349875,-0.7292666516410988,-0.9002900097091394,-0.5154715272066502,-4059.757886119953,0.9932249322493225
underdog <= 2%,0.98,american_football,holdout,104,97,0.018722023368457852,0.010309278033673763,-0.008412745334784089,-0.9660632855295612,-1.0,-0.8548647330915438,-313.13273269519874,1.0
underdog <= 2%,0.98,american_football,all,890,835,0.01932423600946514,0.014371257275342941,-0.004952978734122197,-0.7422955182989185,-0.9053358871982069,-0.5424672118430451,-4372.890618815152,0.9940119760479041
underdog <= 2%,0.98,soccer,dev,3685,3628,0.01730950549629937,0.011300992220640182,-0.0060085132756591865,0.08926180248449242,-0.7016997888759305,1.13939319177481,1196.6443508925545,0.9903528114663727
underdog <= 2%,0.98,soccer,holdout,1672,1637,0.014554406523578797,0.007330482359975576,-0.007223924163603221,-0.1541590812158788,-0.9214662348923052,1.1553174166308524,-848.0653717243395,0.9975565058032987
underdog <= 2%,0.98,soccer,all,5357,5265,0.01645288687933003,0.01006647665053606,-0.0063864102287939685,0.018436267656170267,-0.6031638535829581,0.7891419593148329,348.57897916821344,0.9925925925925926
underdog <= 2%,0.98,cricket,dev,271,269,0.017721703541326617,0.0074349441565573215,-0.010286759384769296,-0.7687487643915991,-1.0,-0.24902578356128038,-1406.1858576209418,0.9925650557620818
underdog <= 2%,0.98,cricket,holdout,113,113,0.015548516534664462,0.0,-0.015548516534664462,-1.0,-1.0,-1.0,-494.44777635921326,1.0
underdog <= 2%,0.98,cricket,all,384,382,0.017078849793282575,0.005235602147877216,-0.011843247645405359,-0.8179568504668343,-1.0,-0.40419317348240297,-1900.6336339801549,0.9947643979057592
underdog <= 2%,0.98,baseball,dev,2408,2361,0.014931684833014843,0.00974163506180048,-0.005190049771214364,-0.633106518005779,-0.8552926240816316,-0.3121230052905069,-6410.895958725301,0.9970351545955104
underdog <= 2%,0.98,baseball,holdout,969,965,0.016091451669531666,0.013471502810716629,-0.002619948858815037,-0.286463858000558,-0.8691403984191598,0.6249468213128355,-881.8858171109935,1.0
underdog <= 2%,0.98,baseball,all,3377,3326,0.015268177616309712,0.010823812335729599,-0.004444365280580113,-0.5522902667258788,-0.7843346434400597,-0.2543546954972411,-7292.781775836294,0.99789536981359
underdog <= 2%,0.98,mma_boxing,dev,279,274,0.015814158262899076,0.010948904789984226,-0.00486525347291485,-0.8685425613875709,-0.9987476701254886,-0.6588974986493388,-1395.6018642526515,1.0
underdog <= 2%,0.98,mma_boxing,holdout,113,113,0.020022175479803925,0.008849557489156723,-0.011172617990647202,3.539112773124922,-1.0,10.401092295568635,1651.1824138083955,1.0
underdog <= 2%,0.98,mma_boxing,all,392,387,0.01704285579651729,0.010335917584598064,-0.006706938211919224,0.12326731903796816,-0.9801538004201689,2.358542163862264,255.58054955574426,1.0
underdog <= 2%,0.98,hockey,dev,1530,1494,0.017380176641768868,0.012048192322254181,-0.005331984319514687,0.6989106213707958,-0.6363851236374878,2.759862770661759,4596.688288672108,0.9979919678714859
underdog <= 2%,0.98,hockey,all,1530,1494,0.017380176641768868,0.012048192322254181,-0.005331984319514687,0.6989106213707958,-0.6363851236374878,2.759862770661759,4596.688288672108,0.9979919678714859
underdog <= 2%,0.98,other,dev,87,85,0.02128236206001876,0.0235294122248888,0.0022470501648700417,-0.057254357164735314,-1.0,1.7246232461211088,-23.14295228653677,1.0
underdog <= 2%,0.98,other,holdout,29,29,0.01380472363711431,0.0,-0.01380472363711431,-1.0,-1.0,-1.0,-162.88918328826344,1.0
underdog <= 2%,0.98,other,all,116,114,0.019380155794543066,0.017543859779834747,-0.001836296014708319,-0.3280399182223121,-1.0,0.8985952568149147,-186.0321355748002,1.0
underdog <= 2%,0.98,ALL,dev,17878,17618,0.01683133411782759,0.011011465452611446,-0.005819868665216145,-0.1687835993747473,-0.4411265574063593,0.1515448524472718,-14152.419257768555,0.994040186173232
underdog <= 2%,0.98,ALL,holdout,7107,7052,0.014934342578270721,0.009784458205103874,-0.005149884373166847,-0.22653665984654664,-0.6068314188196271,0.2526662927134247,-6281.850443508036,0.9973057288712422
underdog <= 2%,0.98,ALL,all,24985,24670,0.016289072896224225,0.01066072192043066,-0.005628350975793565,-0.18313650768035114,-0.41130352269676174,0.07842544523508357,-20434.26970127659,0.9949736522091609
favorite >= 99%,0.99,tennis,dev,2927,2000,0.9876065070331097,0.984000027179718,-0.0036064798533916864,-0.006539342810551413,-0.015350055084557914,0.0004714402289834937,-606.6790499667625,0.9915
favorite >= 99%,0.99,tennis,holdout,2195,1452,0.9877419385125158,0.9817492961883545,-0.005992642324161301,-0.0046383626940071,-0.013743839545557112,0.003195774404000777,-310.2789252947047,0.9958677685950413
favorite >= 99%,0.99,tennis,all,5122,3452,0.9876634729972168,0.9830533266067505,-0.004610146390466308,-0.005742912282600076,-0.01205799052250445,-0.00022168920261335246,-916.9579752614671,0.9933371958285052
favorite >= 99%,0.99,esports,dev,2220,1788,0.9850553507506181,0.9848993420600891,-0.00015600869052900812,0.001506802846194883,-0.0063893611118138495,0.008438332140260763,148.10647690083238,0.9932885906040269
favorite >= 99%,0.99,esports,holdout,1094,833,0.9868311658054412,0.9867947101593018,-3.645564613941055e-05,0.001751777381931852,-0.007631484346083646,0.008869875738278469,80.42453274474498,1.0
favorite >= 99%,0.99,esports,all,3314,2621,0.9856197360770842,0.9855017066001892,-0.00011802947689498744,0.0015847964383623112,-0.005102285229341203,0.007267201224146067,228.5310096455773,0.9954215948111408
favorite >= 99%,0.99,basketball,dev,2515,2337,0.9871887486359479,0.9845956563949585,-0.0025930922409893586,-0.006771923670333277,-0.014157924065568307,0.00010149433999016189,-921.126426429133,0.9970047068891742
favorite >= 99%,0.99,basketball,holdout,153,146,0.9894551981801856,0.9863013625144958,-0.0031538356656897193,-0.009742992263711095,-0.039988656351104775,0.010193940652590714,-85.31792089726106,1.0
favorite >= 99%,0.99,basketball,all,2668,2483,0.9873220155040343,0.9846959114074707,-0.0026261040965636084,-0.006951627491325178,-0.01393854206983656,-0.0005206036259166361,-1006.4443473263941,0.9971808296415626
