sport,pt,fills,games,usd,capital_usd,avg_price,won_pct,edge_pts,roi,ci_lo,ci_hi
esports,63,110588,5062,21286464.0,21518176.0,0.6316943764686584,0.6987942457199097,0.06709986925125122,0.09433854904474423,0.0007744063350065144,0.1815648158234976
esports,64,133178,5188,21355214.0,21566808.0,0.6416917443275452,0.693418025970459,0.05172628164291382,0.07006808989679814,-0.007844308864089735,0.1376783716032297
esports,65,156485,5370,22782684.0,22996152.0,0.6521608233451843,0.6299818158149719,-0.022179007530212402,-0.04322470244735551,-0.12668489387712425,0.030563449462339538
esports,66,113691,5287,19434568.0,19609112.0,0.6623555421829224,0.6956431269645691,0.03328758478164673,0.04095013137824756,-0.02548633574774972,0.10628287239046535
esports,67,96115,5272,17967060.0,18139350.0,0.6716464757919312,0.7107597589492798,0.03911328315734863,0.048235999569048525,-0.008015482969114326,0.09979984553136437
esports,68,106073,5337,19160124.0,19342854.0,0.6816694736480713,0.7212026119232178,0.039533138275146484,0.048087894576341335,-0.026747750772202285,0.11797950264944454
esports,69,98869,5352,17053672.0,17202570.0,0.691930890083313,0.7209047079086304,0.028973817825317383,0.03290478701328919,-0.02420548987893422,0.08622707915927608
esports,70,117118,5457,17714928.0,17869652.0,0.7015107870101929,0.73357093334198,0.03206014633178711,0.03671691037076947,-0.02398686605012162,0.09470784070325926
esports,71,119448,5426,16717978.0,16848336.0,0.7120996117591858,0.6945450901985168,-0.017554521560668945,-0.03236781751095622,-0.09909885047942482,0.030848041658089454
esports,72,91324,5444,16860206.0,16991796.0,0.7219985723495483,0.7637919187545776,0.0417933464050293,0.04961629325301412,-0.01387261980386985,0.10515708425863106
esports,73,85496,5360,16957450.0,17076678.0,0.7320792078971863,0.7855913639068604,0.05351215600967407,0.06561134994887831,-0.001832637287584267,0.12663887183210135
esports,74,85067,5397,18352540.0,18476488.0,0.7420221567153931,0.765177309513092,0.023155152797698975,0.024255964538170086,-0.04440862114511972,0.08481576184752906
esports,75,109935,5585,18574624.0,18692036.0,0.7515594363212585,0.7075441479682922,-0.04401528835296631,-0.06460786703321061,-0.13094987695500743,0.0010539037142796247
esports,76,77342,5355,15029688.0,15129667.0,0.7619770765304565,0.7152963280677795,-0.046680748462677,-0.06773087343863568,-0.16156047605408586,0.013268466193217289
esports,77,80255,5385,14047213.0,14140286.0,0.7719602584838867,0.7635723948478699,-0.008387863636016846,-0.01749744446875383,-0.07307021263432185,0.030056995368770417
esports,78,90114,5530,14027191.0,14109502.0,0.7820169925689697,0.7760912179946899,-0.005925774574279785,-0.013507894318162189,-0.0862857616789146,0.05000130090299372
esports,79,63665,5363,13103677.0,13175710.0,0.7922260165214539,0.7916999459266663,-0.0005260705947875977,-0.0061563113492745375,-0.06528834327983749,0.04782800882329536
esports,80,90348,5595,15179260.0,15264830.0,0.8016330003738403,0.8168022036552429,0.015169203281402588,0.013241766337998073,-0.032030310821464736,0.055493137799739176
esports,81,66795,5279,13099672.0,13161486.0,0.8120302557945251,0.861639142036438,0.04960888624191284,0.05615090646579597,0.01679152615219756,0.09334064541549086
esports,82,71183,5361,12933070.0,12994285.0,0.8219411373138428,0.8305184841156006,0.008577346801757812,0.00591553694512526,-0.04380756991059185,0.04854501225267395
esports,83,62733,5260,12347144.0,12401081.0,0.8323147296905518,0.8241106867790222,-0.008204042911529541,-0.014097152480310437,-0.07029274242758446,0.032919262659615
esports,84,77706,5481,12808981.0,12862932.0,0.8423193097114563,0.8478630781173706,0.005543768405914307,0.002288007061367226,-0.05714932955340275,0.04903959906585304
esports,85,66109,5468,12936718.0,12985586.0,0.8519576787948608,0.8624986410140991,0.010540962219238281,0.008554878632439753,-0.02501961715020765,0.039661910466316896
esports,86,58869,5210,12715056.0,12761434.0,0.8619716167449951,0.8154784440994263,-0.04649317264556885,-0.0574875398148572,-0.13038900242981144,0.010301261263069182
esports,87,63365,5317,13541146.0,13581966.0,0.8719499111175537,0.8241182565689087,-0.04783165454864502,-0.05776132642086172,-0.1851496484306176,0.02660616969177734
esports,88,59232,5254,12905659.0,12943164.0,0.8819575905799866,0.87209153175354,-0.009866058826446533,-0.014064049811084728,-0.09009963090017993,0.03693182312971917
esports,89,57817,5284,13408368.0,13443296.0,0.8924780488014221,0.9116039872169495,0.019125938415527344,0.018826728840621147,-0.013074914191593163,0.04468078460620316
esports,90,74529,5599,14331958.0,14371681.0,0.9022823572158813,0.9252057671546936,0.022923409938812256,0.022620167251492358,0.00330313933217115,0.041068919207623567
esports,91,43079,4941,9616925.0,9639970.0,0.9124925136566162,0.9132506251335144,0.0007581114768981934,-0.0015553670219405676,-0.03871162974395297,0.02706610786720506
esports,92,47527,5066,10522375.0,10544446.0,0.9222675561904907,0.9053975939750671,-0.016869962215423584,-0.020365552494526894,-0.05617086627333955,0.011299507964842147
esports,93,47891,5052,10191700.0,10210224.0,0.9324024319648743,0.9404155611991882,0.008013129234313965,0.006788273818162678,-0.013416408065716853,0.02306671347806179
esports,94,45364,5026,12353570.0,12370215.0,0.942764401435852,0.9404983520507812,-0.0022660493850708008,-0.0037246955785537597,-0.03374950141048703,0.01892649063547289
esports,95,47333,5080,12315709.0,12331742.0,0.9522756934165955,0.9439719915390015,-0.008303701877593994,-0.009945871358775489,-0.03271040320513707,0.010070061072163272
esports,96,44920,4988,11898600.0,11910080.0,0.9638479948043823,0.9556559324264526,-0.008192062377929688,-0.009420694064589324,-0.03735586172109068,0.011847023236426028
esports,97,35124,4923,13212614.0,13221266.0,0.9738922119140625,0.9547969102859497,-0.019095301628112793,-0.02028466276855528,-0.04871626152211425,0.0033588346717240303
esports,98,40748,5456,22390554.0,22399216.0,0.9852290153503418,0.9821577668190002,-0.0030712485313415527,-0.0034764208788811922,-0.013528509730549797,0.0038566038934094607
esports,99,58404,5264,55365864.0,55370672.0,0.9962193369865417,0.9954085946083069,-0.0008107423782348633,-0.0008999597774041843,-0.004181048785688938,0.0015736794242301013
basketball,50,141863,2483,26530684.0,26620508.0,0.5010872483253479,0.4699276387691498,-0.03115960955619812,-0.06533697729794402,-0.1574287872112063,0.024305736884688435
basketball,51,104346,2393,21143052.0,21224564.0,0.5112043619155884,0.46268510818481445,-0.048519253730773926,-0.09832667679297336,-0.2199639385969695,0.01669082096447584
basketball,52,127656,2470,24135784.0,24204356.0,0.5214197635650635,0.5367501974105835,0.01533043384552002,0.026155437238479882,-0.0919030482674251,0.14157080646494646
basketball,53,158627,2556,28118164.0,28195224.0,0.5318049788475037,0.49060216546058655,-0.041202813386917114,-0.07938307590635237,-0.18943096242600607,0.03682024266962942
basketball,54,116889,2535,30272160.0,30412200.0,0.541294276714325,0.5006853342056274,-0.04060894250869751,-0.07873974998671383,-0.2675931409624981,0.10360840925864136
basketball,55,128829,2620,29071140.0,29189304.0,0.5509823560714722,0.5117086172103882,-0.039273738861083984,-0.07513826969475115,-0.2207601295502346,0.07864807749047159
basketball,56,142069,2646,28659548.0,28761276.0,0.5609104633331299,0.5894753932952881,0.028564929962158203,0.04724692704492605,-0.08768028908922201,0.1718648153076069
basketball,57,134973,2686,29553106.0,29658544.0,0.5709932446479797,0.5926148295402527,0.02162158489227295,0.03398636927309804,-0.11262655358222716,0.1721268133041903
basketball,58,132942,2727,27248060.0,27352308.0,0.5810807943344116,0.5553578734397888,-0.025722920894622803,-0.0483077607406262,-0.16921533028095406,0.07123607883089032
basketball,59,122406,2743,25297672.0,25385048.0,0.5912373661994934,0.5506826043128967,-0.04055476188659668,-0.07192637238754733,-0.18880909562197243,0.05113194846376435
basketball,60,155217,2800,28430200.0,28533892.0,0.600871205329895,0.6068335771560669,0.005962371826171875,0.006278552552188194,-0.11036358888837224,0.11552957232143743
basketball,61,131063,2824,29362248.0,29453464.0,0.6112260818481445,0.5573578476905823,-0.053868234157562256,-0.09110604005790904,-0.20985064827067132,0.028338751646583702
basketball,62,111792,2842,28709760.0,28793356.0,0.6214064955711365,0.5714535117149353,-0.04995298385620117,-0.08319293127711112,-0.21597580625907353,0.050396248313702985
basketball,63,99088,2853,24462252.0,24518666.0,0.6312835812568665,0.569671094417572,-0.061612486839294434,-0.09947152301936828,-0.21309788614718123,0.015599820722758246
basketball,64,131918,2923,26787936.0,26877004.0,0.6411199569702148,0.591800332069397,-0.04931962490081787,-0.07996748236810491,-0.2484055342907822,0.07312192388047473
basketball,65,156651,3028,27345320.0,27428978.0,0.6519479751586914,0.6502503752708435,-0.0016975998878479004,-0.0059527920740809126,-0.11493835847699596,0.09654328487999744
basketball,66,116585,3011,25737112.0,25802260.0,0.6622408628463745,0.6461271047592163,-0.016113758087158203,-0.026990676102269722,-0.14127521420488404,0.08143062255203998
basketball,67,108817,2967,27039980.0,27108996.0,0.671131432056427,0.6451522707939148,-0.025979161262512207,-0.04124210852327096,-0.16340343190746381,0.07545719325049219
basketball,68,134191,3038,32290710.0,32406852.0,0.6808560490608215,0.581906795501709,-0.09894925355911255,-0.1485410762757251,-0.2888171521064417,-0.0050476497413952034
basketball,69,105417,3029,31349708.0,31438808.0,0.6910987496376038,0.7146039605140686,0.023505210876464844,0.031141189469812022,-0.0625361292059436,0.1201382746539331
basketball,70,135027,3123,34064280.0,34152324.0,0.7007969617843628,0.7189433574676514,0.018146395683288574,0.0233172353406276,-0.07604533167619786,0.1162007423475663
basketball,71,119869,3113,22296138.0,22345324.0,0.7114042639732361,0.7080059051513672,-0.0033983588218688965,-0.006963726273270181,-0.09577187916510843,0.07691011471930266
basketball,72,96620,3107,23422440.0,23471008.0,0.7211315035820007,0.7336089611053467,0.012477457523345947,0.01525546003617852,-0.10113017999115924,0.11233245132223484
basketball,73,87404,3068,26908320.0,26972972.0,0.7310052514076233,0.7463924884796143,0.015387237071990967,0.018732566862870392,-0.08789312049520803,0.11773902092484644
basketball,74,87334,3054,29444624.0,29512736.0,0.7411280870437622,0.8337885141372681,0.09266042709350586,0.12251607664767411,0.05132696025152195,0.1826071823643725
basketball,75,112317,3209,24866334.0,24905448.0,0.7510719299316406,0.7913969159126282,0.04032498598098755,0.05210537812472952,-0.016501694805725144,0.10956698577425274
basketball,76,87560,3091,27058450.0,27109902.0,0.7609521150588989,0.7481299042701721,-0.012822210788726807,-0.018686842922095034,-0.1342761666481246,0.07875393324186267
basketball,77,89960,3123,24535508.0,24593944.0,0.7712642550468445,0.774871826171875,0.0036075711250305176,0.0024945386189596267,-0.08685838038061901,0.07576589535780237
basketball,78,104900,3178,27191866.0,27253864.0,0.7813035249710083,0.8116121888160706,0.030308663845062256,0.03636631798356378,-0.04930417397989497,0.10714254103395088
basketball,79,64715,3079,22117480.0,22158894.0,0.7914472818374634,0.7821082472801208,-0.00933903455734253,-0.013655911450920563,-0.10064694571400112,0.05700050335824306
basketball,80,101340,3277,24506926.0,24544170.0,0.8010799884796143,0.7864302396774292,-0.014649748802185059,-0.01975997219258222,-0.09609741099766884,0.04764891365083019
basketball,81,77796,3126,22668076.0,22694800.0,0.8112099766731262,0.7949526906013489,-0.016257286071777344,-0.021200525672022803,-0.10304197727787363,0.049580412531018185
basketball,82,89486,3161,22937184.0,22963098.0,0.8213886022567749,0.7725056409835815,-0.04888296127319336,-0.06069165998982927,-0.14869902692870202,0.017528021389592738
basketball,83,75864,3162,23290764.0,23314152.0,0.8312955498695374,0.8046848177909851,-0.026610732078552246,-0.03293945155802198,-0.10993623017882187,0.03315778105574992
basketball,84,94667,3217,24096984.0,24123456.0,0.8414589166641235,0.7915042042732239,-0.04995471239089966,-0.06033376498358366,-0.16797167432767024,0.02970813609229082
basketball,85,79356,3291,24570604.0,24603736.0,0.8512565493583679,0.7977877855300903,-0.05346876382827759,-0.06420039736435604,-0.18229422458089226,0.03654724580054842
basketball,86,63639,3103,22677740.0,22703348.0,0.8611461520195007,0.8747793436050415,0.013633191585540771,0.014738429667151701,-0.041003275249125254,0.06299508616412358
basketball,87,70019,3133,19483594.0,19510140.0,0.8715426921844482,0.8663076162338257,-0.005235075950622559,-0.0073466052707343915,-0.06292572704609554,0.03839419708464319
basketball,88,66621,3154,20084084.0,20112240.0,0.8816320300102234,0.8178468942642212,-0.0637851357460022,-0.0736642814284607,-0.17293407368691024,0.010047152665774203
basketball,89,62474,3122,22965156.0,22985454.0,0.8916199803352356,0.8186126947402954,-0.07300728559494019,-0.08268328131026295,-0.16780281704950611,-0.006279490328111732
basketball,90,84328,3390,25473688.0,25495144.0,0.9021971225738525,0.86082524061203,-0.04137188196182251,-0.04668698338161799,-0.11769139346123783,0.010840670374183231
basketball,91,54900,3015,17308652.0,17324556.0,0.9118656516075134,0.9064089059829712,-0.005456745624542236,-0.006740173964555442,-0.039633844099624754,0.022375032335717634
basketball,92,58712,3140,18709508.0,18726760.0,0.9219138026237488,0.8984335660934448,-0.023480236530303955,-0.026230085836160953,-0.08254730298582223,0.019690090241506957
basketball,93,58934,3155,18402252.0,18417392.0,0.9322022199630737,0.9186660647392273,-0.013536155223846436,-0.015296673122715692,-0.05176716260056157,0.015397375344382838
basketball,94,54412,3191,19478100.0,19490082.0,0.942302405834198,0.9435440897941589,0.0012416839599609375,0.0007516975726271868,-0.02657968008323505,0.022975440234482676
basketball,95,55756,3315,22453830.0,22466544.0,0.9519138336181641,0.9330536723136902,-0.018860161304473877,-0.020351253048292058,-0.09092897591467375,0.021811476405048186
basketball,96,50757,3277,20715056.0,20723304.0,0.963089644908905,0.961785078048706,-0.0013045668601989746,-0.0018029021688799468,-0.021393502830234584,0.014068376828393934
basketball,97,45446,3335,22130304.0,22136676.0,0.973442018032074,0.9686155915260315,-0.0048264265060424805,-0.005243406989714597,-0.023006566976171743,0.009667715860876135
basketball,98,55991,3590,35581700.0,35586608.0,0.9847673177719116,0.9861932396888733,0.00142592191696167,0.0013166576957460514,-0.005795256971898817,0.006928357570399432
basketball,99,97893,3641,120120872.0,120124400.0,0.99643874168396,0.995887279510498,-0.0005514621734619141,-0.0005871084629858677,-0.0031839946949682625,0.0015630413494746676
american_football,50,23450,602,9372234.0,9382692.0,0.500666618347168,0.4851071238517761,-0.015559494495391846,-0.03234532781577308,-0.18240069799021014,0.13988571117335374
american_football,51,18261,571,7251076.5,7257388.0,0.5109646916389465,0.5740746855735779,0.06310999393463135,0.12312152907746714,-0.11175905548783037,0.3221401023336119
american_football,52,21461,594,9314450.0,9321420.0,0.5207960605621338,0.43662023544311523,-0.08417582511901855,-0.16250837429582127,-0.44516165196372,0.17732709179174272
american_football,53,25680,618,12052177.0,12062537.0,0.530967116355896,0.5124491453170776,-0.01851797103881836,-0.03603067898001826,-0.318581940815267,0.248966221111479
american_football,54,16592,608,9371491.0,9382714.0,0.5408845543861389,0.4555879533290863,-0.08529660105705261,-0.15917144943819628,-0.49039505704304787,0.23715799449958805
american_football,55,20200,636,10782513.0,10828775.0,0.5511387586593628,0.5542629361152649,0.0031241774559020996,0.0017580637485009741,-0.335602880531014,0.29573856437633966
american_football,56,21928,642,12386725.0,12418194.0,0.5606577396392822,0.5631353855133057,0.0024776458740234375,0.0017530117843263869,-0.31526054317794183,0.2813315167964921
american_football,57,19405,662,9593724.0,9603873.0,0.5708406567573547,0.6128208041191101,0.04198014736175537,0.07268405768581081,-0.13254585574398536,0.2545623291408785
american_football,58,18292,672,7927047.0,7937109.0,0.5808247923851013,0.5492637157440186,-0.031561076641082764,-0.05526853282337071,-0.307911737741743,0.1843181577938121
american_football,59,20152,679,8753651.0,8760464.0,0.5911298990249634,0.6566687226295471,0.06553882360458374,0.10993396291495874,-0.15685726130382602,0.3220673543969882
american_football,60,21802,721,10034140.0,10047898.0,0.60091632604599,0.5556952357292175,-0.04522109031677246,-0.07636650380373443,-0.3061954265965102,0.1425557981426349
american_football,61,21294,690,11846857.0,11854230.0,0.610866904258728,0.5818123817443848,-0.02905452251434326,-0.04811240470684358,-0.3176286978299973,0.2177039546015037
american_football,62,20473,710,11679509.0,11689583.0,0.6208033561706543,0.6532351970672607,0.032431840896606445,0.051269937382915395,-0.2735976293600054,0.2997757242997577
american_football,63,19351,710,10123098.0,10128724.0,0.6307488083839417,0.6229938268661499,-0.007754981517791748,-0.012953895326787054,-0.2531877539352512,0.23006408637384015
american_football,64,23664,726,13322342.0,13327524.0,0.6412043571472168,0.7114028334617615,0.07019847631454468,0.10868221255691306,-0.164767273775738,0.310534050039056
american_football,65,27436,766,12590516.0,12603694.0,0.651544988155365,0.66826331615448,0.01671832799911499,0.024512069191962308,-0.25447441207164373,0.23746160006756778
american_football,66,18207,744,9121066.0,9125828.0,0.661512017250061,0.6773686408996582,0.015856623649597168,0.023762638694017582,-0.2577933321698182,0.23974025346826472
american_football,67,13916,730,6529942.0,6539581.0,0.6709895133972168,0.5063847899436951,-0.16460472345352173,-0.24653044805076288,-0.4437350815982214,-0.0017422722688236688
american_football,68,18832,766,9842090.0,9846078.0,0.6807260513305664,0.7289043664932251,0.04817831516265869,0.07027097937030202,-0.3404844914918365,0.29221289273965706
american_football,69,16892,742,10083558.0,10096634.0,0.6910752058029175,0.7114715576171875,0.02039635181427002,0.02808237362473607,-0.2712860667973439,0.2442874466341257
american_football,70,23702,788,12809332.0,12864687.0,0.7011910676956177,0.8279785513877869,0.1267874836921692,0.17555387111244375,-0.08671151069855733,0.3085036900395956
american_football,71,19617,787,9362005.0,9378208.0,0.7112040519714355,0.6701961755752563,-0.0410078763961792,-0.0596495388531957,-0.2630567899145051,0.12742586566404587
american_football,72,13967,764,6778500.0,6784404.0,0.7212556600570679,0.7873361110687256,0.06608045101165771,0.09042987376250473,-0.06140423670161362,0.2063670108034877
american_football,73,12026,784,6514386.0,6517781.5,0.7309438586235046,0.7454557418823242,0.01451188325881958,0.01917623570756988,-0.22898206382106254,0.21071892496982908
american_football,74,13015,782,8214725.0,8219700.0,0.7408885359764099,0.870216429233551,0.1293278932571411,0.173901195798757,0.05896427943514916,0.24786742368240072
american_football,75,18537,829,11459170.0,11464834.0,0.7506353259086609,0.7833819389343262,0.03274661302566528,0.04314208122717448,-0.15081998707706323,0.18867759052516359
american_football,76,14360,791,9121495.0,9126003.0,0.7612529397010803,0.6928750872612,-0.06837785243988037,-0.09025655892504587,-0.316287875100628,0.1011662827430968
american_football,77,14394,784,9706236.0,9709600.0,0.7713699340820312,0.7634593844413757,-0.007910549640655518,-0.01080842661940793,-0.20448272075241375,0.13214105900882764
american_football,78,17042,828,8751220.0,8755099.0,0.7808758020401001,0.7741813063621521,-0.006694495677947998,-0.009052938790966874,-0.1954779032968695,0.1275156879493727
american_football,79,11764,776,8965891.0,8968596.0,0.7914388179779053,0.6825552582740784,-0.1088835597038269,-0.13805040851618744,-0.3512833566404509,0.043370131011645975
american_football,80,16148,839,7812077.0,7816211.0,0.800851047039032,0.6662094593048096,-0.1346415877342224,-0.1685935422076728,-0.3491321579048022,0.006126575446701994
american_football,81,11663,782,7554885.0,7559352.0,0.8112980723381042,0.6684384346008301,-0.14285963773727417,-0.17644028127499042,-0.4061046647578589,0.04622253966961859
american_football,82,14379,808,7666166.5,7670478.0,0.8212643265724182,0.7931881546974182,-0.028076171875,-0.03474378799298762,-0.20219543525162467,0.08957140326936609
american_football,83,9370,781,6001146.5,6004578.0,0.8314715623855591,0.885496199131012,0.05402463674545288,0.06451038446933169,-0.01069778978412899,0.1175027885278109
american_football,84,11796,842,4405576.0,4408162.5,0.8420996069908142,0.7800915241241455,-0.0620080828666687,-0.07440113504904096,-0.17531818761334858,0.014180314609764415
american_football,85,9152,830,5859598.0,5862270.0,0.8510035276412964,0.8677521347999573,0.01674860715866089,0.019165680909939923,-0.12146098280628018,0.11165082893401353
american_football,86,9623,767,6900599.0,6903249.0,0.8610323667526245,0.9474785923957825,0.08644622564315796,0.10006642367212185,0.04038018442371634,0.13361801586576658
american_football,87,9647,817,5898974.0,5903141.0,0.8710631132125854,0.9007856249809265,0.029722511768341064,0.033403901855201666,-0.05894635288207143,0.09916489325968794
american_football,88,11708,807,7097985.5,7099930.5,0.8811227679252625,0.937660813331604,0.05653804540634155,0.06392915605164044,0.00604915785068039,0.10250387703574833
american_football,89,8482,791,6149091.5,6151849.0,0.8911846280097961,0.9429283738136292,0.05174374580383301,0.057675918914061604,0.007938729042726638,0.08986450084955326
american_football,90,11201,866,6847411.5,6849618.5,0.9021148085594177,0.9455306529998779,0.043415844440460205,0.04777164340548436,0.0021638724281749454,0.07935279275160217
american_football,91,6383,770,4596998.0,4598407.0,0.911483883857727,0.9280677437782288,0.01658385992050171,0.01801340822066751,-0.042567381861475635,0.05937267684078436
american_football,92,8048,798,4709627.0,4710862.0,0.9216651320457458,0.8471776247024536,-0.07448750734329224,-0.08110846859466948,-0.2037198680780199,0.02017549784888561
american_football,93,8220,820,5039727.0,5041108.0,0.9323248863220215,0.9492723345756531,0.016947448253631592,0.01784674609299621,-0.02730494288095433,0.048633599759836055
american_football,94,7324,846,5008434.0,5009991.5,0.9424642324447632,0.9724506735801697,0.029986441135406494,0.03147948970074586,0.011443045875049502,0.04689533762981384
american_football,95,8045,872,5369674.0,5371988.0,0.9518570303916931,0.9467086791992188,-0.005148351192474365,-0.00585429635658685,-0.06827940241824583,0.03263490899372003
american_football,96,8040,885,4730340.5,4731108.5,0.9634572863578796,0.9663691520690918,0.002911865711212158,0.0028682072602602307,-0.032309954338554006,0.028362030653525435
american_football,97,6649,888,4814931.0,4815283.0,0.9737555980682373,0.9815812706947327,0.007825672626495361,0.007955421144492858,-0.00811628458975034,0.019597186289872275
american_football,98,8103,961,8157699.0,8158031.0,0.9842954874038696,0.9921315908432007,0.007836103439331055,0.007917596982126594,-6.543562850271256e-05,0.01338775064213467
american_football,99,13482,998,27993996.0,27994266.0,0.9965746998786926,0.9974387288093567,0.0008640289306640625,0.0008590280276018056,-0.002087170799484004,0.0029273873520726367
soccer,50,212349,3342,47888184.0,48499260.0,0.5009139776229858,0.49249765276908875,-0.008416324853897095,-0.02915463579683157,-0.19629478119398716,0.13748777992743236
soccer,51,159417,3232,45666544.0,46250864.0,0.5109403729438782,0.5347582101821899,0.023817837238311768,0.03362660788781033,-0.13650797295501566,0.19708360137397776
soccer,52,188854,3438,46568764.0,47101864.0,0.5208045244216919,0.5941657423973083,0.07336121797561646,0.12828456823853,-0.05661234128162174,0.3083326622797839
